Gene name	Human gene name	Human homology type	Human gene stable ID	Human orthology confidence [0 low, 1 high]	%id. target Human gene identical to query gene
	PRAMEF15	ortholog_many2many	ENSG00000204501	0	40.39
	PRAMEF14	ortholog_many2many	ENSG00000204481	0	35.376
	PRAMEF9	ortholog_many2many	ENSG00000204505	0	40.1114
	PRAMEF13	ortholog_many2many	ENSG00000279169	0	35.376
	PRAMEF5	ortholog_many2many	ENSG00000270601	0	40.1114
	PRAMEF19	ortholog_many2many	ENSG00000204480	0	35.6546
	PRAMEF2	ortholog_many2many	ENSG00000120952	0	34.5404
	PRAMEF25	ortholog_many2many	ENSG00000229571	0	39.8329
	PRAMEF7	ortholog_many2many	ENSG00000204510	0	36.7688
	PRAMEF33	ortholog_many2many	ENSG00000237700	0	33.1476
	PRAMEF11	ortholog_many2many	ENSG00000239810	0	39.2758
	PRAMEF18	ortholog_many2many	ENSG00000279804	0	35.6546
	PRAMEF27	ortholog_many2many	ENSG00000274764	0	40.1114
	PRAMEF26	ortholog_many2many	ENSG00000280267	0	39.8329
	PRAMEF6	ortholog_many2many	ENSG00000232423	0	40.1114
	PRAMEF4	ortholog_many2many	ENSG00000243073	0	39.5543
	PRAMEF8	ortholog_many2many	ENSG00000182330	0	37.0474
	PRAMEF12	ortholog_many2many	ENSG00000116726	0	39.8798
	PRAMEF10	ortholog_many2many	ENSG00000187545	0	36.6733
	PRAMEF17	ortholog_many2many	ENSG00000204479	0	36.4729
	PRAMEF20	ortholog_many2many	ENSG00000204478	0	38.8778
	PRAMEF1	ortholog_many2many	ENSG00000116721	0	35.0701
	PRAMEF15	ortholog_many2many	ENSG00000204501	0	39.479
	PRAMEF14	ortholog_many2many	ENSG00000204481	0	35.4709
	PRAMEF9	ortholog_many2many	ENSG00000204505	0	39.0782
	PRAMEF13	ortholog_many2many	ENSG00000279169	0	35.2705
	PRAMEF5	ortholog_many2many	ENSG00000270601	0	39.6794
	PRAMEF19	ortholog_many2many	ENSG00000204480	0	35.8717
	PRAMEF2	ortholog_many2many	ENSG00000120952	0	34.4689
	PRAMEF25	ortholog_many2many	ENSG00000229571	0	39.0782
	PRAMEF7	ortholog_many2many	ENSG00000204510	0	39.2786
	PRAMEF33	ortholog_many2many	ENSG00000237700	0	36.4729
	PRAMEF11	ortholog_many2many	ENSG00000239810	0	38.2766
	PRAMEF18	ortholog_many2many	ENSG00000279804	0	36.4729
	PRAMEF27	ortholog_many2many	ENSG00000274764	0	39.0782
	PRAMEF26	ortholog_many2many	ENSG00000280267	0	39.0782
	PRAMEF6	ortholog_many2many	ENSG00000232423	0	39.6794
	PRAMEF4	ortholog_many2many	ENSG00000243073	0	38.8778
	PRAMEF8	ortholog_many2many	ENSG00000182330	0	39.479
	PRAMEF12	ortholog_many2many	ENSG00000116726	0	42.4116
	PRAMEF10	ortholog_many2many	ENSG00000187545	0	37.422
	PRAMEF17	ortholog_many2many	ENSG00000204479	0	37.0062
	PRAMEF20	ortholog_many2many	ENSG00000204478	0	39.7089
	PRAMEF1	ortholog_many2many	ENSG00000116721	0	36.7983
	PRAMEF15	ortholog_many2many	ENSG00000204501	0	39.7089
	PRAMEF14	ortholog_many2many	ENSG00000204481	0	36.5904
	PRAMEF9	ortholog_many2many	ENSG00000204505	0	39.501
	PRAMEF13	ortholog_many2many	ENSG00000279169	0	36.5904
	PRAMEF5	ortholog_many2many	ENSG00000270601	0	39.9168
	PRAMEF19	ortholog_many2many	ENSG00000204480	0	37.2141
	PRAMEF2	ortholog_many2many	ENSG00000120952	0	36.1746
	PRAMEF25	ortholog_many2many	ENSG00000229571	0	39.501
	PRAMEF7	ortholog_many2many	ENSG00000204510	0	41.58
	PRAMEF33	ortholog_many2many	ENSG00000237700	0	36.7983
	PRAMEF11	ortholog_many2many	ENSG00000239810	0	38.4615
	PRAMEF18	ortholog_many2many	ENSG00000279804	0	37.422
	PRAMEF27	ortholog_many2many	ENSG00000274764	0	39.501
	PRAMEF26	ortholog_many2many	ENSG00000280267	0	39.501
	PRAMEF6	ortholog_many2many	ENSG00000232423	0	39.9168
	PRAMEF4	ortholog_many2many	ENSG00000243073	0	39.0852
	PRAMEF8	ortholog_many2many	ENSG00000182330	0	41.58
	PRAMEF12	ortholog_many2many	ENSG00000116726	0	42.6195
	PRAMEF10	ortholog_many2many	ENSG00000187545	0	37.6299
	PRAMEF17	ortholog_many2many	ENSG00000204479	0	37.2141
	PRAMEF20	ortholog_many2many	ENSG00000204478	0	39.9168
	PRAMEF1	ortholog_many2many	ENSG00000116721	0	37.0062
	PRAMEF15	ortholog_many2many	ENSG00000204501	0	39.9168
	PRAMEF14	ortholog_many2many	ENSG00000204481	0	36.7983
	PRAMEF9	ortholog_many2many	ENSG00000204505	0	39.7089
	PRAMEF13	ortholog_many2many	ENSG00000279169	0	36.7983
	PRAMEF5	ortholog_many2many	ENSG00000270601	0	40.1247
	PRAMEF19	ortholog_many2many	ENSG00000204480	0	37.422
	PRAMEF2	ortholog_many2many	ENSG00000120952	0	36.3825
	PRAMEF25	ortholog_many2many	ENSG00000229571	0	39.7089
	PRAMEF7	ortholog_many2many	ENSG00000204510	0	41.7879
	PRAMEF33	ortholog_many2many	ENSG00000237700	0	37.0062
	PRAMEF11	ortholog_many2many	ENSG00000239810	0	38.6694
	PRAMEF18	ortholog_many2many	ENSG00000279804	0	37.6299
	PRAMEF27	ortholog_many2many	ENSG00000274764	0	39.7089
	PRAMEF26	ortholog_many2many	ENSG00000280267	0	39.7089
	PRAMEF6	ortholog_many2many	ENSG00000232423	0	40.1247
	PRAMEF4	ortholog_many2many	ENSG00000243073	0	39.2931
	PRAMEF8	ortholog_many2many	ENSG00000182330	0	41.7879
	PRAMEF12	ortholog_many2many	ENSG00000116726	0	43.0353
	PRAMEF10	ortholog_many2many	ENSG00000187545	0	38.6694
	PRAMEF17	ortholog_many2many	ENSG00000204479	0	39.501
	PRAMEF20	ortholog_many2many	ENSG00000204478	0	41.1642
	PRAMEF1	ortholog_many2many	ENSG00000116721	0	38.4615
	PRAMEF15	ortholog_many2many	ENSG00000204501	0	40.7484
	PRAMEF14	ortholog_many2many	ENSG00000204481	0	38.4615
	PRAMEF9	ortholog_many2many	ENSG00000204505	0	40.5405
	PRAMEF13	ortholog_many2many	ENSG00000279169	0	38.2536
	PRAMEF5	ortholog_many2many	ENSG00000270601	0	40.9563
	PRAMEF19	ortholog_many2many	ENSG00000204480	0	39.7089
	PRAMEF2	ortholog_many2many	ENSG00000120952	0	38.0457
	PRAMEF25	ortholog_many2many	ENSG00000229571	0	40.1247
	PRAMEF7	ortholog_many2many	ENSG00000204510	0	41.9958
	PRAMEF33	ortholog_many2many	ENSG00000237700	0	38.2536
	PRAMEF11	ortholog_many2many	ENSG00000239810	0	39.501
	PRAMEF18	ortholog_many2many	ENSG00000279804	0	40.1247
	PRAMEF27	ortholog_many2many	ENSG00000274764	0	40.5405
	PRAMEF26	ortholog_many2many	ENSG00000280267	0	40.1247
	PRAMEF6	ortholog_many2many	ENSG00000232423	0	41.1642
	PRAMEF4	ortholog_many2many	ENSG00000243073	0	40.1247
	PRAMEF8	ortholog_many2many	ENSG00000182330	0	42.2037
	PRAMEF12	ortholog_many2many	ENSG00000116726	0	40.7484
	PRAMEF10	ortholog_many2many	ENSG00000187545	0	37.2141
	PRAMEF17	ortholog_many2many	ENSG00000204479	0	37.2141
	PRAMEF20	ortholog_many2many	ENSG00000204478	0	39.501
	PRAMEF1	ortholog_many2many	ENSG00000116721	0	36.1746
	PRAMEF15	ortholog_many2many	ENSG00000204501	0	39.7089
	PRAMEF14	ortholog_many2many	ENSG00000204481	0	36.5904
	PRAMEF9	ortholog_many2many	ENSG00000204505	0	39.2931
	PRAMEF13	ortholog_many2many	ENSG00000279169	0	36.3825
	PRAMEF5	ortholog_many2many	ENSG00000270601	0	40.1247
	PRAMEF19	ortholog_many2many	ENSG00000204480	0	36.1746
	PRAMEF2	ortholog_many2many	ENSG00000120952	0	35.5509
	PRAMEF25	ortholog_many2many	ENSG00000229571	0	39.2931
	PRAMEF7	ortholog_many2many	ENSG00000204510	0	39.501
	PRAMEF33	ortholog_many2many	ENSG00000237700	0	37.0062
	PRAMEF11	ortholog_many2many	ENSG00000239810	0	38.4615
	PRAMEF18	ortholog_many2many	ENSG00000279804	0	36.7983
	PRAMEF27	ortholog_many2many	ENSG00000274764	0	39.2931
	PRAMEF26	ortholog_many2many	ENSG00000280267	0	39.2931
	PRAMEF6	ortholog_many2many	ENSG00000232423	0	40.1247
	PRAMEF4	ortholog_many2many	ENSG00000243073	0	39.0852
	PRAMEF8	ortholog_many2many	ENSG00000182330	0	39.7089
					
					
	SP100	ortholog_one2many	ENSG00000067066	0	52.459
	SP110	ortholog_one2many	ENSG00000135899	0	50.2242
					
	SP110	ortholog_one2many	ENSG00000135899	0	61.157
					
					
					
Csprs					
					
					
					
Gm28489					
Gm21867					
Gm29448					
Gm20816					
Gm29447					
Gm29446					
Gm29452					
Gm29451					
Gm20817	SYCP3	ortholog_one2many	ENSG00000139351	0	23.4234
Gm28633					
Gm21562					
Gm29410					
Gm28298					
Gm21572					
Gm28297					
Gm21753					
Gm21723					
Gm28462					
Gm28296					
Gm21821					
Gm28295					
Gm29134					
Gm28303					
Gm28304					
Gm28824					
Gm21810					
Gm21916					
Gm29191					
Gm28210					
Gm29074					
Gm28211					
Gm28518					
Gm28519					
Gm28520					
Gm21626					
Gm28433					
Gm28521					
Gm28431					
Gm21633					
Gm28432					
Gm28522					
Gm21745					
Gm28517					
Gm29532					
Gm29531					
Gm28464					
Gm28841					
Gm29656					
Gm28842					
Gm29655					
Gm28837					
Gm21647					
Gm29653					
Gm28838					
Gm29654					
Gm28839					
Gm29651					
Gm29652					
Gm29080					
Gm21841					
Gm29081					
Gm29077					
Gm29076					
Gm29079					
Gm29078					
Gm20870	SYCP3	ortholog_one2many	ENSG00000139351	0	23.4234
Gm29225					
Gm28483					
Gm29226					
Gm28484					
Gm29227					
Gm29386					
Gm29384					
Gm21896					
Gm29280					
Gm29279					
Gm29182					
Gm28260					
Gm28261					
Gm28264					
Gm28463					
Gm21757					
Gm28968					
Gm28495					
Gm28468					
Gm29255					
Gm28332					
Gm28678					
Gm28333					
Gm28334					
Gm28335					
Gm20903	SYCP3	ortholog_one2many	ENSG00000139351	0	23.4234
Gm28336					
Gm28272					
Gm28337					
Gm29256					
Gm28259					
Gm28338					
Gm28273					
Gm29028					
Gm29029					
Gm29615					
Gm29030					
Gm29023					
Gm29025					
Gm29026					
Gm28213					
Gm28212					
Gm28227					
Gm20905	SYCP3	ortholog_one2many	ENSG00000139351	0	23.4234
Gm29411					
Gm28222					
Gm28820					
Gm28223					
Gm29412					
Gm29671					
Gm21878					
Gm28162					
Gm28789					
Gm20738					
Gm20814	SYCP3	ortholog_one2many	ENSG00000139351	0	23.4234
Gm28787					
Gm28788					
Gm28545					
Gm28547					
Gm29278					
Gm28546					
Gm28608					
Gm28607					
Gm28771					
Gm28772					
Gm28606					
Gm28773					
Gm20850	SYCP3	ortholog_one2many	ENSG00000139351	0	23.4234
Gm20897	SYCP3	ortholog_one2many	ENSG00000139351	0	23.4234
Gm29574					
Gm28774					
Gm29575					
Gm28775					
Gm21765					
Gm28776					
Gm28176					
Gm28786					
Gm29360					
Gm28121					
Gm29497					
Gm29499					
Gm28123					
Gm28120					
Gm29313					
Gm29498					
Gm36782					
Gm29839					
Gm29314					
Gm29310					
Gm29311					
Gm29312					
Gm29308					
Gm29309					
Gm28702					
Gm28701					
Gm28699					
Gm28705					
Gm28704					
Gm28540					
Gm28537					
Gm28538					
Gm29569					
Gm20867					
Gm29568					
Gm29567					
Gm21198					
Gm29566					
Gm29565					
Gm29147					
Gm29146					
Gm28664					
Gm28663					
Gm29148					
Gm29145					
Gm28817					
Gm28816					
Gm20806					
Gm28815					
Gm28813					
Gm29274					
Gm29275					
Gm29276	SYCP3	ortholog_one2many	ENSG00000139351	0	22.0721
Gm21805					
Gm29645					
Gm28312					
Gm29042					
Gm29031					
Gm28311					
Gm29032					
Gm28310					
Gm29606					
Gm28568					
Gm29189					
Gm29286					
Gm29285					
Gm28280					
Gm28159					
Gm28278					
Gm28160					
Gm28157					
Gm28161					
Gm28695					
Gm28696					
Gm28886					
Gm28899					
Gm29426					
Gm28885					
Gm28887					
Gm28896					
Gm29444					
Gm21783					
Gm28895					
Gm28894					
Gm21829					
Gm28457					
Gm29324					
Gm28741					
Gm28742					
Gm28458					
Gm28743					
Gm28461					
Gm28124					
Gm28460					
Gm28126					
Gm28851					
Gm28125					
Gm28456					
Gm29648					
Gm29468					
Gm29646					
Gm29469					
Gm29472					
Gm28549					
Gm29473					
Gm29211					
Gm29212					
Gm29382					
Gm28224					
Gm29210					
Gm28226					
Gm29213					
Gm28225					
Gm28550					
Gm28604					
Gm28829					
Gm21901					
Gm28565					
Gm28566					
Gm28697					
Gm28828					
Gm28554					
Gm28831					
Gm28832					
Gm28658					
Gm29238					
Gm29056					
Gm21088					
Gm29239					
Gm29098					
Gm54343					
Gm29373					
Gm54344					
Gm29370					
Gm21751					
Gm29476					
Gm29166					
Gm21717					
Gm28194					
Gm28753					
Gm28475					
Gm28476					
Gm28193					
Gm28751					
Gm28752					
Gm28726					
Gm29267					
Gm29268					
Gm29269					
Gm28757					
Gm29270					
Gm28348					
Gm28973					
Gm29271					
Gm21734					
Gm28972					
Gm28970					
Gm28971					
Gm54345					
Gm20854					
Gm28349					
Gm21892					
Gm28346					
Gm28345					
Gm29090					
Gm28152					
Gm54346					
Gm29505					
Gm28823					
Gm28871					
Gm28220					
Gm29512					
Gm29511					
Gm20820	SYCP3	ortholog_one2many	ENSG00000139351	0	22.973
Gm28219					
Gm28218					
Gm29121					
Gm54347					
Gm29120					
Gm29117					
Gm28057					
Gm21796					
Gm29302					
Gm20883	SYCP3	ortholog_one2many	ENSG00000139351	0	23.4234
Gm29119					
Gm29118					
Gm28440					
Gm29299					
Gm29116					
Gm29298					
Gm29092					
Gm29091					
Gm29320					
Gm29297					
Gm28366					
Gm29319					
Gm28317					
Gm28318					
Gm28313					
Gm28314					
Gm28315					
Gm29115					
Gm28316					
Gm28944					
Gm20906	SYCP3	ortholog_one2many	ENSG00000139351	0	23.4234
Gm28943					
Gm29111					
Gm28946					
Gm28110					
Gm28945					
Gm28109					
Gm28108					
Gm28106					
Gm28949					
Gm28948					
Gm28716					
Gm28717					
Gm28718					
Gm28950					
Gm29162					
Gm29169					
Gm21777					
Gm28866					
Gm29063					
Gm28737					
Gm28405					
Gm28738					
Gm28406					
Gm28978					
Gm29436					
Gm28197					
Gm20819					
Gm29437					
Gm28736					
Gm28977					
Gm21840					
Gm28407					
Gm28735					
Gm29391					
Gm29392					
Gm28672					
Gm28734					
Gm28232					
Gm28670					
Gm28732					
Gm28673					
Gm28733					
Gm28674					
Gm28233					
Gm28235					
Gm28234					
Gm28930					
Gm28236					
Gm29504					
Gm20747					
Gm29250					
Gm29251					
Gm29252					
Gm29248					
Gm29484					
Gm28908					
Gm28907					
Gm20929	SYCP3	ortholog_one2many	ENSG00000139351	0	23.4234
Gm28910					
Gm28909					
Gm28276					
Gm28274					
Gm28275					
Gm28290					
Gm28292					
Gm28291					
Gm28293					
Gm28698					
Gm29305					
Gm29303					
Gm29307					
Gm29557					
Gm54348					
Gm29306					
Gm29558					
Gm29555					
Gm28355					
Gm28354					
Gm28352					
Gm28200					
Gm28201					
Gm28202					
Gm28204					
Gm28205					
Gm28206					
Gm28207					
Gm28208					
Gm29224					
Gm29222					
Gm29221					
Gm29220					
Gm29132					
Gm21450					
Gm21843					
Gm28889					
Gm28691					
Gm28692					
Gm28690					
Gm28689					
Gm28687					
Gm20987					
Gm21918					
Gm29207					
Gm29204					
Gm21577					
Gm29206					
Gm29614					
Gm29613					
Gm29612					
Gm29343					
Gm29342					
Gm28598					
Gm28599					
Gm28185					
Gm29037					
Gm20823					
Gm29548					
Gm29547					
Gm29545					
Gm29544					
Gm29209					
Gm29549					
Gm21617					
Gm28589					
Gm29420					
Gm29421					
Gm21627	SYCP3	ortholog_one2many	ENSG00000139351	0	23.7443
Gm29422					
Gm28808					
Gm29060					
Gm29061					
Gm29062					
Gm29057					
Gm29625					
Gm29058					
Gm29059					
Gm29628					
Gm29623					
Gm29622					
Gm29265					
Gm20908	SYCP3	ortholog_one2many	ENSG00000139351	0	23.4234
Gm29259					
Gm28860					
Gm28252					
Gm28859					
Gm28254					
Gm28861					
Gm28255					
Gm20924					
Gm21848					
Gm29457					
Gm20736	SYCP3	ortholog_one2many	ENSG00000139351	0	23.4234
Gm28558					
Gm28560					
Gm28561					
Gm29584					
Gm28134					
Gm28135					
Gm28133					
Gm28137					
Gm28138					
Gm21837					
Gm29378					
Gm29379					
Gm29380					
Gm29381					
Gm28795					
Gm20852					
Gm29003					
Gm29001					
Ssty2					
Gm28646					
Gm28612					
Gm28613					
Gm21794					
Gm29219					
Gm29632					
Gm29631					
Gm29637					
Gm29082					
Gm29217					
Gm29636					
Gm29635					
Gm29634					
Gm29662					
Gm29660					
Gm29661					
Gm29659					
Gm20937	SYCP3	ortholog_one2many	ENSG00000139351	0	23.4234
Gm29450					
Gm29449					
Gm37690					
Gm32114					
Gm37075					
Gm37921					
Gm32180					
Gm38371					
Gm37657					
Gm37448					
Gm33163					
Gm37721					
Gm37129					
Gm37990					
Gm21366	SYCP3	ortholog_one2many	ENSG00000139351	0	23.4234
Gm33954					
Gm37538					
Gm34274					
Gm34217					
Gm37952					
Gm37627					
Gm37454					
Gm38138					
Gm29740					
Gm37840					
Gm37574					
Gm37172					
Gm35670					
Gm37687					
Gm38296					
Gm38290					
Gm38121					
Gm36047					
Gm36345					
Chst9	CHST9	ortholog_one2one	ENSG00000154080	1	77.9661
Gm37157					
Gm38017					
Gm36468					
Gm21845					
Gm20809					
Gm37434					
Gm10036					
Gm37071					
Gm24228					
Gm4835					
Gm54353	RN7SKP75	ortholog_one2many	ENSG00000199940	0	51.1628
Gm54353	RN7SKP240	ortholog_one2many	ENSG00000222515	0	57.4751
Gm54354					
Gm37547					
Gm7665					
Gm36968					
Cdh2	CDH2	ortholog_one2one	ENSG00000170558	1	96.7991
Gm37237					
Gm38350					
Gm20858					
Gm31422					
Gm37798					
Gm37318					
Gm31572					
Gm37346					
Gm38136					
Gm22271					
Gm37991					
Klf9	KLF9	ortholog_one2one	ENSG00000119138	1	96.7213
Gm37808					
Gm32181					
Gm28662					
Mir1192					
Gm28780					
Gm7670					
Gm28853					
Gm22470					
Habp2	HABP2	ortholog_one2one	ENSG00000148702	1	78.7004
Gm54355					
Gm50082					
Cep120	CEP120	ortholog_one2one	ENSG00000168944	1	89.5749
Gm28852					
Gm28855					
Gm28246					
Gm28247					
Gm28248					
Gm28249					
Gm28250					
Gm28251					
Gm28243					
Gm28244					
Gm29021					
Gm28880					
Gm28452					
Gm28454					
Gm28878					
Gm28879					
Gm29369					
Gm29399					
Gm29400					
Gm29401					
Gm28799					
Gm28938					
Gm28937					
Gm28936					
Gm21642					
Gm29122					
Gm28939					
Gm28983					
Gm28985					
Gm50083					
Gm20811					
Smc5	SMC5	ortholog_one2one	ENSG00000198887	1	89.4641
Gm54356					
Gm38432					
Gm28725					
Gm54357					
Gm54358					
Csnk1g3	CSNK1G3	ortholog_one2one	ENSG00000151292	1	98.8839
Gm28984					
Gm28987					
Gm28986					
Gm34396					
Gm29171					
Krtap20-2					
Gm28129					
Gm54382					
Krtap21-1					
Gm28127					
Krtap6-2					
Ifitm7		ortholog_many2many	ENSG00000300510	0	48.227
Ifitm7	IFITM3	ortholog_many2many	ENSG00000142089	0	51.773
Ifitm7	IFITM2	ortholog_many2many	ENSG00000185201	0	48.9362
Ifitm7	IFITM1	ortholog_many2many	ENSG00000185885	0	47.5177
Gm28128					
Gm28132					
Gm23655	RNU6-930P	ortholog_one2many	ENSG00000212240	0	67.619
Gm28130					
Krtap8-1	KRTAP8-1	ortholog_one2one	ENSG00000183640	1	85.2459
Krtap7-1	KRTAP7-1	ortholog_one2one	ENSG00000274749	1	79.3103
Gm5507					
Krtap11-1	KRTAP11-1	ortholog_one2one	ENSG00000182591	1	73.7705
Gm28131					
Gm8594					
Gm49696					
Gm5821					
Gm17844					
Gm50365					
Gm50366					
Gm29316					
Dsc3	DSC3	ortholog_one2one	ENSG00000134762	1	79.5759
Bmerb1	BMERB1	ortholog_one2one	ENSG00000166780	1	95.5665
Gm29315					
Gm28216					
Gm28217					
Gm28093					
Gm28092					
Gm28091					
Gm29580					
Gm28089					
Gm15806					
Gm15807					
Gm15808					
Ndufb4	NDUFB4	ortholog_one2one	ENSG00000065518	1	72.8682
Gm28088					
Gm21529					
Gm4600					
Gm29581					
Gm21539					
Marf1	MARF1	ortholog_one2one	ENSG00000166783	1	86.4631
Gm29578					
Zfp608	ZNF608	ortholog_one2one	ENSG00000168916	1	93.1171
Gm21908					
Gm21780					
Gm28486					
Gm28487					
Rbmyf4	RBMY1B	ortholog_many2many	ENSG00000242875	0	51.2048
Rbmyf4	RBMY1A1	ortholog_many2many	ENSG00000234414	0	51.2048
Rbmyf4	RBMY1D	ortholog_many2many	ENSG00000244395	0	51.2048
Rbmyf4	RBMY1J	ortholog_many2many	ENSG00000226941	0	50.6024
Rbmyf4	RBMY1E	ortholog_many2many	ENSG00000242389	0	51.2048
Rbmyf4	RBMY1F	ortholog_many2many	ENSG00000169800	0	50.6024
Rbmyf5	RBMY1B	ortholog_many2many	ENSG00000242875	0	42.3684
Rbmyf5	RBMY1A1	ortholog_many2many	ENSG00000234414	0	42.1053
Rbmyf5	RBMY1D	ortholog_many2many	ENSG00000244395	0	42.1053
Rbmyf5	RBMY1J	ortholog_many2many	ENSG00000226941	0	42.1053
Rbmyf5	RBMY1E	ortholog_many2many	ENSG00000242389	0	42.1053
Rbmyf5	RBMY1F	ortholog_many2many	ENSG00000169800	0	42.1053
Gm24183					
Gm34073					
Gm22597					
Gm29288					
Gm37828					
Rbmyf6	RBMY1B	ortholog_many2many	ENSG00000242875	0	42.3684
Rbmyf6	RBMY1A1	ortholog_many2many	ENSG00000234414	0	42.1053
Rbmyf6	RBMY1D	ortholog_many2many	ENSG00000244395	0	42.1053
Rbmyf6	RBMY1J	ortholog_many2many	ENSG00000226941	0	42.1053
Rbmyf6	RBMY1E	ortholog_many2many	ENSG00000242389	0	42.1053
Rbmyf6	RBMY1F	ortholog_many2many	ENSG00000169800	0	42.1053
Gm37337					
Gm24514					
Gm26959					
Gm8614					
Gm6942					
Gm54360					
Gm6944					
Gm54361					
Gm23555					
Gm54362					
Gm50385					
Gm21139					
Gm8629					
Rbmyf7	RBMY1B	ortholog_many2many	ENSG00000242875	0	42.3684
Rbmyf7	RBMY1A1	ortholog_many2many	ENSG00000234414	0	42.1053
Rbmyf7	RBMY1D	ortholog_many2many	ENSG00000244395	0	42.1053
Rbmyf7	RBMY1J	ortholog_many2many	ENSG00000226941	0	42.1053
Rbmyf7	RBMY1E	ortholog_many2many	ENSG00000242389	0	42.1053
Rbmyf7	RBMY1F	ortholog_many2many	ENSG00000169800	0	42.1053
Gm24263					
Gramd2b	GRAMD2B	ortholog_one2one	ENSG00000155324	1	85.6481
Mamdc2	MAMDC2	ortholog_one2one	ENSG00000165072	1	89.9417
Gm54384					
Mir484	MIR484	ortholog_one2one	ENSG00000283736	1	82.0896
Gm21147					
Fstl1	FSTL1	ortholog_one2one	ENSG00000163430	1	92.4837
Rbmyf8	RBMY1B	ortholog_many2many	ENSG00000242875	0	42.3684
Rbmyf8	RBMY1A1	ortholog_many2many	ENSG00000234414	0	42.1053
Rbmyf8	RBMY1D	ortholog_many2many	ENSG00000244395	0	42.1053
Rbmyf8	RBMY1J	ortholog_many2many	ENSG00000226941	0	42.1053
Rbmyf8	RBMY1E	ortholog_many2many	ENSG00000242389	0	42.1053
Rbmyf8	RBMY1F	ortholog_many2many	ENSG00000169800	0	42.1053
Gm24142	RNU6-318P	ortholog_one2one	ENSG00000207010	0	87.8505
AF357341					
Gm22170					
Mir882					
Gm22981					
Gm21156					
Gm25856					
Rhoay-ps2					
Gm35890					
Gm50445					
Gm23787	SNORD114-14	ortholog_one2one	ENSG00000199593	0	76.7123
Gm4929					
Gm50443					
Gm2316					
Cfap95	CFAP95	ortholog_one2one	ENSG00000204711	1	62.7193
Rbmyf9	RBMY1B	ortholog_many2many	ENSG00000242875	0	43.1579
Rbmyf9	RBMY1A1	ortholog_many2many	ENSG00000234414	0	42.8947
Rbmyf9	RBMY1D	ortholog_many2many	ENSG00000244395	0	42.8947
Rbmyf9	RBMY1J	ortholog_many2many	ENSG00000226941	0	42.8947
Rbmyf9	RBMY1E	ortholog_many2many	ENSG00000242389	0	42.8947
Rbmyf9	RBMY1F	ortholog_many2many	ENSG00000169800	0	42.8947
Gm25854	SNORD114-22	ortholog_many2many	ENSG00000202293	0	72.2222
Gm25854	SNORD114-10	ortholog_many2many	ENSG00000200279	0	65.2778
Btnl12	BTN3A1	ortholog_one2one	ENSG00000026950	0	20.4013
Gm49374					
Gm22205	SNORD114-24	ortholog_one2one	ENSG00000201899	0	67.6056
Gm7126					
Gm54385	RNA5SP535	ortholog_one2many	ENSG00000274097	0	38.7931
Gm25224	SNORD114-30	ortholog_one2one	ENSG00000201318	0	70.5882
Lrrc58	LRRC58	ortholog_one2one	ENSG00000163428	1	94.5355
Gm9194					
Mir379					
Gm50422					
Mir411					
Mir299a	MIR299	ortholog_one2one	ENSG00000207749	1	96.8254
Gm48482					
Gm9493					
Mir299b					
Gm54365					
Gm22144					
Gm2325					
Mir380					
Gm21542					
Lratd1	LRATD1	ortholog_one2one	ENSG00000162981	1	96.2329
Gm6563					
Gm28649					
Gm15725					
Ptar1	PTAR1	ortholog_one2one	ENSG00000188647	1	83.9623
Gpr156	GPR156	ortholog_one2one	ENSG00000175697	1	71.4286
Mir1197					
Mir323	MIR323A	ortholog_one2one	ENSG00000199069	1	97.6744
Mir758					
Mir329					
Mir494	MIR494	ortholog_one2one	ENSG00000194717	1	92.9412
Gm48498					
Dsc2	DSC2	ortholog_one2one	ENSG00000134755	1	75.6098
Gm9847					
Mir679					
Mir1193					
Gm25414					
Mir666					
Gm48504					
Mir543					
Gm26449					
Mir495					
Gm9202					
Mir667					
Mir376c					
Mir654					
Mir376b					
Gm54366					
Mir376a					
Gm8521					
Mir300					
Mir381	MIR381	ortholog_one2one	ENSG00000199020	1	100
Gm25140	RNU1-78P	ortholog_one2many	ENSG00000212550	0	76.4286
Gm25140	RNU1-119P	ortholog_one2many	ENSG00000212424	0	75
Gm18177					
Mir487b					
Gm54367					
Gm54368					
Gm50299					
Gsk3b	GSK3B	ortholog_one2one	ENSG00000082701	1	96.0739
Mir539					
Gm54369					
Mir544					
Gm19084					
Gm28429					
Apba1	APBA1	ortholog_one2one	ENSG00000107282	1	93.2304
Gm48541					
